Date_Time,PredictPower
2024/7/10 7:30,0.5708
2024/7/10 7:45,0.45091
2024/7/10 8:00,0.36525
2024/7/10 8:15,0.31411
2024/7/10 8:30,0.31411
2024/7/10 8:45,0.31411
2024/7/10 9:00,0.31411
2024/7/10 9:15,0.31411
2024/7/10 9:30,0
2024/7/10 9:45,0
2024/7/10 10:00,0
2024/7/10 10:15,0
2024/7/10 10:30,0
2024/7/10 10:45,0
2024/7/10 11:00,0
2024/7/10 11:15,0
2024/7/10 11:30,0
2024/7/10 11:45,0.38907
2024/7/10 12:00,0.38931
2024/7/10 12:15,0.43121
2024/7/10 12:30,0.46951
2024/7/10 12:45,0
2024/7/10 13:00,0.54636
2024/7/10 13:15,0.58485
2024/7/10 13:30,0
2024/7/10 13:45,0
2024/7/10 14:00,0.70356
2024/7/10 14:15,0.73483
2024/7/10 14:30,0.73319
2024/7/10 14:45,0.73903
2024/7/10 15:00,0.73231
2024/7/10 15:15,0.73957
2024/7/10 15:30,0.77548
2024/7/10 15:45,0.7441
2024/7/10 16:00,0.63927
2024/7/10 16:15,0.63927
2024/7/10 16:30,0.63927
2024/7/10 16:45,0.60151
2024/7/10 17:00,0.5667
2024/7/10 17:15,0.52481
2024/7/10 17:30,0.4865
2024/7/10 17:45,0.45263
2024/7/10 18:00,0.42895
2024/7/10 18:15,0
2024/7/10 18:30,0
2024/7/10 18:45,0
2024/7/10 19:00,0
2024/7/10 19:15,0
2024/7/10 19:30,0
2024/7/10 19:45,0
2024/7/10 20:00,0.32776
2024/7/10 20:15,0.28684
2024/7/10 20:30,0.25093
2024/7/10 20:45,0.21119
2024/7/10 21:00,0.21119
2024/7/10 21:15,0.21119
2024/7/10 21:30,0.24967
2024/7/10 21:45,0
2024/7/10 22:00,0
2024/7/10 22:15,0
2024/7/10 22:30,0
2024/7/10 22:45,0
2024/7/10 23:00,0
2024/7/10 23:15,0
2024/7/10 23:30,0
2024/7/10 23:45,0.16496
2024/7/11 0:00,1.54285
2024/7/11 0:15,1.24648
2024/7/11 0:30,1.00202
2024/7/11 0:45,0.84185
2024/7/11 1:00,0.72504
2024/7/11 1:15,0.6845
2024/7/11 1:30,0.71611
2024/7/11 1:45,0.75627
2024/7/11 2:00,0.7893
2024/7/11 2:15,0.78348
2024/7/11 2:30,0.78392
2024/7/11 2:45,0.78461
2024/7/11 3:00,0.74079
2024/7/11 3:15,0.70178
2024/7/11 3:30,0.66253
2024/7/11 3:45,0.62903
2024/7/11 4:00,0.58542
2024/7/11 4:15,0.55372
2024/7/11 4:30,0.51179
2024/7/11 4:45,0.50804
2024/7/11 5:00,0.50408
2024/7/11 5:15,0
2024/7/11 5:30,0
2024/7/11 5:45,0
2024/7/11 6:00,0
2024/7/11 6:15,0
2024/7/11 6:30,0
2024/7/11 6:45,0
2024/7/11 7:00,0.22036
2024/7/11 7:15,0.18447
2024/7/11 7:30,0.14592
2024/7/11 7:45,0
2024/7/11 8:00,0
2024/7/11 8:15,0
2024/7/11 8:30,0
2024/7/11 8:45,0
2024/7/11 9:00,0
2024/7/11 9:15,0
2024/7/11 9:30,0
2024/7/11 9:45,0
2024/7/11 10:00,0
2024/7/11 10:15,0
2024/7/11 10:30,0
2024/7/11 10:45,0
2024/7/11 11:00,0
2024/7/11 11:15,0
2024/7/11 11:30,0
2024/7/11 11:45,0
2024/7/11 12:00,0
2024/7/11 12:15,0
2024/7/11 12:30,0
2024/7/11 12:45,0
2024/7/11 13:00,0
2024/7/11 13:15,0
2024/7/11 13:30,0
2024/7/11 13:45,0
2024/7/11 14:00,0
2024/7/11 14:15,0
2024/7/11 14:30,0
2024/7/11 14:45,0
2024/7/11 15:00,0
2024/7/11 15:15,0
2024/7/11 15:30,0
2024/7/11 15:45,1.22833
2024/7/11 16:00,1.46777
2024/7/11 16:15,1.79716
2024/7/11 16:30,2.07435
2024/7/11 16:45,0
2024/7/11 17:00,2.60324
2024/7/11 17:15,2.96013
2024/7/11 17:30,3.23646
2024/7/11 17:45,3.58212
2024/7/11 18:00,3.95131
2024/7/11 18:15,4.27518
2024/7/11 18:30,4.53362
2024/7/11 18:45,4.76065
2024/7/11 19:00,4.96104
2024/7/11 19:15,5.2799
2024/7/11 19:30,5.64201
2024/7/11 19:45,5.90917
2024/7/11 20:00,6.04868
2024/7/11 20:15,6.16195
2024/7/11 20:30,6.22314
2024/7/11 20:45,6.20572
2024/7/11 21:00,6.3043
2024/7/11 21:15,6.31321
2024/7/11 21:30,6.34811
2024/7/11 21:45,6.40934
2024/7/11 22:00,6.44427
2024/7/11 22:15,6.40019
2024/7/11 22:30,6.41013
2024/7/11 22:45,6.35087
2024/7/11 23:00,6.242
2024/7/11 23:15,6.1522
2024/7/11 23:30,6.05869
2024/7/11 23:45,5.98123
2024/7/12 0:00,7.05248
2024/7/12 0:15,7.30182
2024/7/12 0:30,7.64298
2024/7/12 0:45,8.01811
2024/7/12 1:00,8.37651
2024/7/12 1:15,8.70106
2024/7/12 1:30,9.02552
2024/7/12 1:45,9.31612
2024/7/12 2:00,9.57837
2024/7/12 2:15,9.79632
2024/7/12 2:30,9.98958
2024/7/12 2:45,10.0842
2024/7/12 3:00,10.1322
2024/7/12 3:15,10.1794
2024/7/12 3:30,10.1799
2024/7/12 3:45,10.1334
2024/7/12 4:00,10.0632
2024/7/12 4:15,9.89983
2024/7/12 4:30,9.66227
2024/7/12 4:45,9.38301
2024/7/12 5:00,9.19388
2024/7/12 5:15,8.85157
2024/7/12 5:30,8.6268
2024/7/12 5:45,8.36715
2024/7/12 6:00,7.98935
2024/7/12 6:15,7.64483
2024/7/12 6:30,7.29984
2024/7/12 6:45,6.98813
2024/7/12 7:00,6.82084
2024/7/12 7:15,6.65294
2024/7/12 7:30,6.48329
2024/7/12 7:45,6.36557
2024/7/12 8:00,6.18088
2024/7/12 8:15,6.05487
2024/7/12 8:30,5.95162
2024/7/12 8:45,5.94072
2024/7/12 9:00,5.95333
2024/7/12 9:15,5.96715
2024/7/12 9:30,6.0608
2024/7/12 9:45,6.11927
2024/7/12 10:00,6.0597
2024/7/12 10:15,6.17135
2024/7/12 10:30,6.04947
2024/7/12 10:45,5.98594
2024/7/12 11:00,6.01781
2024/7/12 11:15,6.01546
2024/7/12 11:30,6.01386
2024/7/12 11:45,6.12925
2024/7/12 12:00,6.10261
2024/7/12 12:15,5.99823
2024/7/12 12:30,5.94676
2024/7/12 12:45,5.85785
2024/7/12 13:00,5.96417
2024/7/12 13:15,6.08139
2024/7/12 13:30,6.22203
2024/7/12 13:45,6.41752
2024/7/12 14:00,6.67988
2024/7/12 14:15,6.98786
2024/7/12 14:30,7.30493
2024/7/12 14:45,7.70786
2024/7/12 15:00,8.1109
2024/7/12 15:15,8.46253
2024/7/12 15:30,8.86329
2024/7/12 15:45,9.17348
2024/7/12 16:00,9.47319
2024/7/12 16:15,9.77428
2024/7/12 16:30,10.0267
2024/7/12 16:45,10.111
2024/7/12 17:00,10.1984
2024/7/12 17:15,10.3645
2024/7/12 17:30,10.5047
2024/7/12 17:45,10.6831
2024/7/12 18:00,10.7571
2024/7/12 18:15,10.8088
2024/7/12 18:30,10.8156
2024/7/12 18:45,10.7992
2024/7/12 19:00,10.7164
2024/7/12 19:15,10.729
2024/7/12 19:30,10.6747
2024/7/12 19:45,10.6551
2024/7/12 20:00,10.6695
2024/7/12 20:15,10.6837
2024/7/12 20:30,10.799
2024/7/12 20:45,10.9477
2024/7/12 21:00,11.1299
2024/7/12 21:15,11.3795
2024/7/12 21:30,11.6777
2024/7/12 21:45,12.0133
2024/7/12 22:00,12.3716
2024/7/12 22:15,12.7294
2024/7/12 22:30,13.1015
2024/7/12 22:45,13.4732
2024/7/12 23:00,13.8104
2024/7/12 23:15,14.0903
2024/7/12 23:30,14.3357
2024/7/12 23:45,14.4698
2024/7/13 0:00,19.1446
2024/7/13 0:15,18.5151
2024/7/13 0:30,17.8459
2024/7/13 0:45,17.0451
2024/7/13 1:00,16.2251
2024/7/13 1:15,15.5769
2024/7/13 1:30,15.0392
2024/7/13 1:45,14.5778
2024/7/13 2:00,14.1898
2024/7/13 2:15,13.8757
2024/7/13 2:30,13.6015
2024/7/13 2:45,13.4012
2024/7/13 3:00,13.2403
2024/7/13 3:15,13.159
2024/7/13 3:30,13.0763
2024/7/13 3:45,13.0109
2024/7/13 4:00,12.9789
2024/7/13 4:15,13.0142
2024/7/13 4:30,13.1173
2024/7/13 4:45,13.2537
2024/7/13 5:00,13.4509
2024/7/13 5:15,13.6472
2024/7/13 5:30,13.8095
2024/7/13 5:45,13.9708
2024/7/13 6:00,14.0696
2024/7/13 6:15,14.0653
2024/7/13 6:30,13.9646
2024/7/13 6:45,13.7523
2024/7/13 7:00,13.4822
2024/7/13 7:15,13.1543
2024/7/13 7:30,12.7797
2024/7/13 7:45,12.3244
2024/7/13 8:00,11.8458
2024/7/13 8:15,11.39
2024/7/13 8:30,10.99
2024/7/13 8:45,10.6127
2024/7/13 9:00,10.2585
2024/7/13 9:15,9.92743
2024/7/13 9:30,9.59637
2024/7/13 9:45,9.26554
2024/7/13 10:00,8.95811
2024/7/13 10:15,8.65132
2024/7/13 10:30,8.37804
2024/7/13 10:45,8.10538
2024/7/13 11:00,7.86705
2024/7/13 11:15,7.72038
2024/7/13 11:30,7.6865
2024/7/13 11:45,7.75422
2024/7/13 12:00,7.84556
2024/7/13 12:15,7.96052
2024/7/13 12:30,8.17823
2024/7/13 12:45,8.44247
2024/7/13 13:00,8.76383
2024/7/13 13:15,9.1301
2024/7/13 13:30,9.47397
2024/7/13 13:45,9.86278
2024/7/13 14:00,10.2632
2024/7/13 14:15,10.6281
2024/7/13 14:30,11.0579
2024/7/13 14:45,11.563
2024/7/13 15:00,12.086
2024/7/13 15:15,12.6497
2024/7/13 15:30,13.2544
2024/7/13 15:45,13.9
2024/7/13 16:00,14.547
2024/7/13 16:15,15.212
2024/7/13 16:30,15.828
2024/7/13 16:45,16.4211
2024/7/13 17:00,16.9759
2024/7/13 17:15,17.4128
2024/7/13 17:30,17.7166
2024/7/13 17:45,17.9199
2024/7/13 18:00,18.1048
2024/7/13 18:15,18.1889
2024/7/13 18:30,18.2738
2024/7/13 18:45,18.2579
2024/7/13 19:00,18.1745
2024/7/13 19:15,18.1042
2024/7/13 19:30,17.9713
2024/7/13 19:45,17.7636
2024/7/13 20:00,17.5159
2024/7/13 20:15,17.2278
2024/7/13 20:30,16.8318
2024/7/13 20:45,16.3953
2024/7/13 21:00,15.9579
2024/7/13 21:15,15.4461
2024/7/13 21:30,14.9319
2024/7/13 21:45,14.4169
2024/7/13 22:00,13.9398
2024/7/13 22:15,13.5464
2024/7/13 22:30,13.2011
2024/7/13 22:45,12.9562
2024/7/13 23:00,12.696
2024/7/13 23:15,12.4974
2024/7/13 23:30,12.2977
2024/7/13 23:45,12.165
2024/7/14 0:00,10.2184
2024/7/14 0:15,9.83728
2024/7/14 0:30,9.48871
2024/7/14 0:45,9.15008
2024/7/14 1:00,8.86767
2024/7/14 1:15,8.59525
2024/7/14 1:30,8.3901
2024/7/14 1:45,8.21813
2024/7/14 2:00,8.07525
2024/7/14 2:15,7.93188
2024/7/14 2:30,7.84058
2024/7/14 2:45,7.7257
2024/7/14 3:00,7.63348
2024/7/14 3:15,7.54053
2024/7/14 3:30,7.4476
2024/7/14 3:45,7.35394
2024/7/14 4:00,7.23672
2024/7/14 4:15,7.14203
2024/7/14 4:30,7.04756
2024/7/14 4:45,6.9756
2024/7/14 5:00,6.9032
2024/7/14 5:15,6.80701
2024/7/14 5:30,6.68685
2024/7/14 5:45,6.58915
2024/7/14 6:00,6.44687
2024/7/14 6:15,6.31102
2024/7/14 6:30,6.29381
2024/7/14 6:45,6.24997
2024/7/14 7:00,6.17635
2024/7/14 7:15,6.07589
2024/7/14 7:30,5.94545
2024/7/14 7:45,5.78509
2024/7/14 8:00,5.59592
2024/7/14 8:15,5.40666
2024/7/14 8:30,5.21682
2024/7/14 8:45,5.0269
2024/7/14 9:00,4.91477
2024/7/14 9:15,4.85821
2024/7/14 9:30,4.88015
2024/7/14 9:45,4.80518
2024/7/14 10:00,4.7722
2024/7/14 10:15,4.78576
2024/7/14 10:30,4.86812
2024/7/14 10:45,4.97391
2024/7/14 11:00,5.10098
2024/7/14 11:15,5.29054
2024/7/14 11:30,5.41276
2024/7/14 11:45,5.61023
2024/7/14 12:00,5.89238
2024/7/14 12:15,6.20153
2024/7/14 12:30,6.59752
2024/7/14 12:45,7.04671
2024/7/14 13:00,7.55845
2024/7/14 13:15,8.03737
2024/7/14 13:30,8.55051
2024/7/14 13:45,9.03082
2024/7/14 14:00,9.45673
2024/7/14 14:15,9.80463
2024/7/14 14:30,10.041
2024/7/14 14:45,10.3518
2024/7/14 15:00,10.6215
2024/7/14 15:15,10.9026
2024/7/14 15:30,11.2062
2024/7/14 15:45,11.5213
2024/7/14 16:00,11.8707
2024/7/14 16:15,12.175
2024/7/14 16:30,12.4286
2024/7/14 16:45,12.6344
2024/7/14 17:00,12.843
2024/7/14 17:15,13.0189
2024/7/14 17:30,13.1963
2024/7/14 17:45,13.3748
2024/7/14 18:00,13.5381
2024/7/14 18:15,13.8039
2024/7/14 18:30,14.1573
2024/7/14 18:45,14.6243
2024/7/14 19:00,15.132
2024/7/14 19:15,15.6398
2024/7/14 19:30,16.1857
2024/7/14 19:45,16.7317
2024/7/14 20:00,17.3166
2024/7/14 20:15,17.8682
2024/7/14 20:30,18.3138
2024/7/14 20:45,18.726
2024/7/14 21:00,19.1048
2024/7/14 21:15,19.5219
2024/7/14 21:30,19.9006
2024/7/14 21:45,20.2788
2024/7/14 22:00,20.6234
2024/7/14 22:15,20.9971
2024/7/14 22:30,21.3362
2024/7/14 22:45,21.6346
2024/7/14 23:00,21.9549
2024/7/14 23:15,22.2065
2024/7/14 23:30,22.3397
2024/7/14 23:45,22.4317
2024/7/15 0:00,23.4218
2024/7/15 0:15,23.9431
2024/7/15 0:30,24.3323
2024/7/15 0:45,24.6752
2024/7/15 1:00,24.8062
2024/7/15 1:15,24.7775
2024/7/15 1:30,24.573
2024/7/15 1:45,24.6666
2024/7/15 2:00,24.6562
2024/7/15 2:15,24.5438
2024/7/15 2:30,24.3569
2024/7/15 2:45,24.0291
2024/7/15 3:00,23.66
2024/7/15 3:15,23.2824
2024/7/15 3:30,22.832
2024/7/15 3:45,22.4136
2024/7/15 4:00,21.9946
2024/7/15 4:15,21.6216
2024/7/15 4:30,21.3087
2024/7/15 4:45,20.9901
2024/7/15 5:00,20.2211
2024/7/15 5:15,19.5301
2024/7/15 5:30,18.9295
2024/7/15 5:45,18.3593
2024/7/15 6:00,17.9432
2024/7/15 6:15,17.7193
2024/7/15 6:30,17.6107
2024/7/15 6:45,17.6591
2024/7/15 7:00,17.8745
2024/7/15 7:15,18.1742
2024/7/15 7:30,18.558
2024/7/15 7:45,19.026
2024/7/15 8:00,19.5783
2024/7/15 8:15,20.2154
2024/7/15 8:30,20.9231
2024/7/15 8:45,21.1229
2024/7/15 9:00,21.3842
2024/7/15 9:15,21.6896
2024/7/15 9:30,22.0228
2024/7/15 9:45,22.4206
2024/7/15 10:00,22.8836
2024/7/15 10:15,23.3451
2024/7/15 10:30,23.8121
2024/7/15 10:45,24.3245
2024/7/15 11:00,24.8375
2024/7/15 11:15,25.2604
2024/7/15 11:30,25.6692
2024/7/15 11:45,26.0192
2024/7/15 12:00,26.2755
2024/7/15 12:15,26.469
2024/7/15 12:30,26.6455
2024/7/15 12:45,26.8068
2024/7/15 13:00,26.9252
2024/7/15 13:15,27.0291
2024/7/15 13:30,27.1353
2024/7/15 13:45,27.7793
2024/7/15 14:00,28.3962
2024/7/15 14:15,28.9287
2024/7/15 14:30,29.4354
2024/7/15 14:45,29.9137
2024/7/15 15:00,30.3293
2024/7/15 15:15,30.6872
2024/7/15 15:30,31.0138
2024/7/15 15:45,31.2833
2024/7/15 16:00,31.4809
2024/7/15 16:15,31.5256
2024/7/15 16:30,31.4136
2024/7/15 16:45,31.1474
2024/7/15 17:00,30.847
2024/7/15 17:15,30.5736
2024/7/15 17:30,30.3072
2024/7/15 17:45,30.0455
2024/7/15 18:00,29.817
2024/7/15 18:15,29.5284
2024/7/15 18:30,29.2408
2024/7/15 18:45,28.8931
2024/7/15 19:00,28.6098
2024/7/15 19:15,28.3864
2024/7/15 19:30,28.1959
2024/7/15 19:45,28.037
2024/7/15 20:00,27.9097
2024/7/15 20:15,27.7788
2024/7/15 20:30,27.6093
2024/7/15 20:45,27.4356
2024/7/15 21:00,27.2392
2024/7/15 21:15,27.1659
2024/7/15 21:30,27.1872
2024/7/15 21:45,27.3356
2024/7/15 22:00,27.4577
2024/7/15 22:15,27.5072
2024/7/15 22:30,27.4895
2024/7/15 22:45,27.3987
2024/7/15 23:00,27.2421
2024/7/15 23:15,27.0844
2024/7/15 23:30,26.9266
2024/7/15 23:45,26.7678
2024/7/16 0:00,32.5036
2024/7/16 0:15,31.9379
2024/7/16 0:30,31.8008
2024/7/16 0:45,31.5269
2024/7/16 1:00,31.1941
2024/7/16 1:15,30.9063
2024/7/16 1:30,30.5888
2024/7/16 1:45,30.3163
2024/7/16 2:00,29.9733
2024/7/16 2:15,29.565
2024/7/16 2:30,29.0654
2024/7/16 2:45,28.6941
2024/7/16 3:00,28.1218
2024/7/16 3:15,27.5918
2024/7/16 3:30,27.1483
2024/7/16 3:45,26.704
2024/7/16 4:00,26.3486
2024/7/16 4:15,26.0873
2024/7/16 4:30,25.9602
2024/7/16 4:45,25.9039
2024/7/16 5:00,26.0291
2024/7/16 5:15,26.3982
2024/7/16 5:30,25.8819
2024/7/16 5:45,25.6229
2024/7/16 6:00,25.3967
2024/7/16 6:15,25.0898
2024/7/16 6:30,24.7506
2024/7/16 6:45,24.3641
2024/7/16 7:00,23.9929
2024/7/16 7:15,23.6676
2024/7/16 7:30,23.4341
2024/7/16 7:45,23.2465
2024/7/16 8:00,23.1326
2024/7/16 8:15,23.1528
2024/7/16 8:30,23.275
2024/7/16 8:45,23.5307
2024/7/16 9:00,23.8175
2024/7/16 9:15,24.0389
2024/7/16 9:30,24.1567
2024/7/16 9:45,24.2416
2024/7/16 10:00,24.2362
2024/7/16 10:15,24.0126
2024/7/16 10:30,24.182
2024/7/16 10:45,24.2293
2024/7/16 11:00,24.2757
2024/7/16 11:15,24.3953
2024/7/16 11:30,24.5767
2024/7/16 11:45,24.8221
2024/7/16 12:00,25.1302
2024/7/16 12:15,25.4733
2024/7/16 12:30,25.7869
2024/7/16 12:45,26.1357
2024/7/16 13:00,26.3932
2024/7/16 13:15,26.4211
2024/7/16 13:30,26.2484
2024/7/16 13:45,25.8648
2024/7/16 14:00,25.8767
2024/7/16 14:15,25.9081
2024/7/16 14:30,25.913
2024/7/16 14:45,25.8618
2024/7/16 15:00,25.7793
2024/7/16 15:15,25.6918
2024/7/16 15:30,25.5993
2024/7/16 15:45,25.5032
2024/7/16 16:00,25.3751
2024/7/16 16:15,25.2093
2024/7/16 16:30,25.0199
2024/7/16 16:45,24.8841
2024/7/16 17:00,24.7609
2024/7/16 17:15,24.5208
2024/7/16 17:30,24.2728
2024/7/16 17:45,23.9482
2024/7/16 18:00,23.647
2024/7/16 18:15,23.401
2024/7/16 18:30,23.2128
2024/7/16 18:45,23.1015
2024/7/16 19:00,22.5245
2024/7/16 19:15,21.9942
2024/7/16 19:30,21.6362
2024/7/16 19:45,21.4877
2024/7/16 20:00,21.4188
2024/7/16 20:15,21.3891
2024/7/16 20:30,21.4412
2024/7/16 20:45,21.5369
2024/7/16 21:00,21.6723
2024/7/16 21:15,21.8537
2024/7/16 21:30,22.1216
2024/7/16 21:45,22.4125
2024/7/16 22:00,22.7049
2024/7/16 22:15,23.0797
2024/7/16 22:30,23.4926
2024/7/16 22:45,23.9474
2024/7/16 23:00,24.3963
2024/7/16 23:15,24.8788
2024/7/16 23:30,25.2639
2024/7/16 23:45,25.6428
2024/7/17 0:00,20.8662
2024/7/17 0:15,21.5133
2024/7/17 0:30,21.7475
2024/7/17 0:45,22.1061
2024/7/17 1:00,22.5317
2024/7/17 1:15,22.9201
2024/7/17 1:30,23.309
2024/7/17 1:45,23.6512
2024/7/17 2:00,24.0193
2024/7/17 2:15,24.4203
2024/7/17 2:30,24.846
2024/7/17 2:45,25.3332
2024/7/17 3:00,25.8196
2024/7/17 3:15,26.2434
2024/7/17 3:30,26.6343
2024/7/17 3:45,26.9912
2024/7/17 4:00,27.3713
2024/7/17 4:15,27.83
2024/7/17 4:30,28.3199
2024/7/17 4:45,28.8514
2024/7/17 5:00,29.1317
2024/7/17 5:15,29.2707
2024/7/17 5:30,30.0353
2024/7/17 5:45,30.7043
2024/7/17 6:00,31.2843
2024/7/17 6:15,31.7502
2024/7/17 6:30,32.1129
2024/7/17 6:45,32.3807
2024/7/17 7:00,32.6087
2024/7/17 7:15,32.8889
2024/7/17 7:30,33.183
2024/7/17 7:45,33.2751
2024/7/17 8:00,33.3658
2024/7/17 8:15,33.6569
2024/7/17 8:30,33.8665
2024/7/17 8:45,34.022
2024/7/17 9:00,34.1031
2024/7/17 9:15,34.0311
2024/7/17 9:30,33.8878
2024/7/17 9:45,33.5839
2024/7/17 10:00,33.4074
2024/7/17 10:15,33.1677
2024/7/17 10:30,32.6892
2024/7/17 10:45,32.1478
2024/7/17 11:00,31.6269
2024/7/17 11:15,31.2169
2024/7/17 11:30,30.9002
2024/7/17 11:45,30.6436
2024/7/17 12:00,30.359
2024/7/17 12:15,29.9881
2024/7/17 12:30,29.5354
2024/7/17 12:45,29.222
2024/7/17 13:00,28.9092
2024/7/17 13:15,28.459
2024/7/17 13:30,28.1233
2024/7/17 13:45,27.8758
2024/7/17 14:00,27.6077
2024/7/17 14:15,27.3722
2024/7/17 14:30,27.0779
2024/7/17 14:45,26.8092
2024/7/17 15:00,26.5402
2024/7/17 15:15,26.2412
2024/7/17 15:30,25.9509
2024/7/17 15:45,25.6688
2024/7/17 16:00,25.7639
2024/7/17 16:15,25.6151
2024/7/17 16:30,25.3165
2024/7/17 16:45,24.8226
2024/7/17 17:00,24.2465
2024/7/17 17:15,23.5711
2024/7/17 17:30,22.8326
2024/7/17 17:45,22.0284
2024/7/17 18:00,21.1756
2024/7/17 18:15,20.3227
2024/7/17 18:30,19.4698
2024/7/17 18:45,18.6168
2024/7/17 19:00,17.8468
2024/7/17 19:15,17.1439
2024/7/17 19:30,16.6033
2024/7/17 19:45,16.1226
2024/7/17 20:00,15.6741
2024/7/17 20:15,15.3364
2024/7/17 20:30,14.9886
2024/7/17 20:45,14.6649
2024/7/17 21:00,13.9317
2024/7/17 21:15,13.4459
2024/7/17 21:30,13.0442
2024/7/17 21:45,12.8732
2024/7/17 22:00,12.7522
2024/7/17 22:15,12.7312
2024/7/17 22:30,12.8098
2024/7/17 22:45,12.9549
2024/7/17 23:00,13.1497
2024/7/17 23:15,13.3442
2024/7/17 23:30,13.5725
2024/7/17 23:45,13.8005
2024/7/18 0:00,13.671
2024/7/18 0:15,13.6261
2024/7/18 0:30,13.6004
2024/7/18 0:45,13.6081
2024/7/18 1:00,13.6493
2024/7/18 1:15,13.7581
2024/7/18 1:30,13.9003
2024/7/18 1:45,14.0763
2024/7/18 2:00,14.2178
2024/7/18 2:15,14.3926
2024/7/18 2:30,14.6023
2024/7/18 2:45,14.8115
2024/7/18 3:00,14.937
2024/7/18 3:15,15.0935
2024/7/18 3:30,15.2131
2024/7/18 3:45,15.3715
2024/7/18 4:00,15.4542
2024/7/18 4:15,15.4859
2024/7/18 4:30,15.4143
2024/7/18 4:45,15.2736
2024/7/18 5:00,15.1313
2024/7/18 5:15,15.0213
2024/7/18 5:30,14.9438
2024/7/18 5:45,14.8987
2024/7/18 6:00,14.9197
2024/7/18 6:15,14.939
2024/7/18 6:30,14.9746
2024/7/18 6:45,15.0064
2024/7/18 7:00,15.1071
2024/7/18 7:15,15.2464
2024/7/18 7:30,15.4688
2024/7/18 7:45,15.7297
2024/7/18 8:00,16.0485
2024/7/18 8:15,16.335
2024/7/18 8:30,16.6275
2024/7/18 8:45,16.8797
2024/7/18 9:00,17.1726
2024/7/18 9:15,17.5152
2024/7/18 9:30,17.9224
2024/7/18 9:45,18.4275
2024/7/18 10:00,18.9328
2024/7/18 10:15,19.3655
2024/7/18 10:30,19.685
2024/7/18 10:45,19.9319
2024/7/18 11:00,20.0726
2024/7/18 11:15,20.1812
2024/7/18 11:30,20.2338
2024/7/18 11:45,20.2563
2024/7/18 12:00,20.2836
2024/7/18 12:15,20.2731
2024/7/18 12:30,20.2241
2024/7/18 12:45,20.1768
2024/7/18 13:00,20.0874
2024/7/18 13:15,19.9199
2024/7/18 13:30,19.6357
2024/7/18 13:45,19.2872
2024/7/18 14:00,18.9081
2024/7/18 14:15,18.5438
2024/7/18 14:30,18.2184
2024/7/18 14:45,17.8848
2024/7/18 15:00,17.5525
2024/7/18 15:15,17.2742
2024/7/18 15:30,17.0431
2024/7/18 15:45,16.8524
2024/7/18 16:00,16.6012
2024/7/18 16:15,16.2016
2024/7/18 16:30,15.7442
2024/7/18 16:45,15.1723
2024/7/18 17:00,14.5251
2024/7/18 17:15,13.9139
2024/7/18 17:30,13.2933
2024/7/18 17:45,12.656
2024/7/18 18:00,12.0419
2024/7/18 18:15,11.5072
2024/7/18 18:30,11.0985
2024/7/18 18:45,10.8076
2024/7/18 19:00,10.573
2024/7/18 19:15,10.3001
2024/7/18 19:30,9.97535
2024/7/18 19:45,9.6409
2024/7/18 20:00,9.30626
2024/7/18 20:15,8.95788
2024/7/18 20:30,8.66596
2024/7/18 20:45,8.37394
2024/7/18 21:00,8.25921
2024/7/18 21:15,8.35385
2024/7/18 21:30,8.57993
2024/7/18 21:45,8.98825
2024/7/18 22:00,9.5001
2024/7/18 22:15,10.0095
2024/7/18 22:30,10.435
2024/7/18 22:45,10.8692
2024/7/18 23:00,11.2801
2024/7/18 23:15,11.6911
2024/7/18 23:30,12.0865
2024/7/18 23:45,12.4297
2024/7/19 0:00,16.9758
2024/7/19 0:15,17.7404
2024/7/19 0:30,18.4203
2024/7/19 0:45,19.0019
2024/7/19 1:00,19.498
2024/7/19 1:15,19.8931
2024/7/19 1:30,20.2271
2024/7/19 1:45,20.5125
2024/7/19 2:00,20.7594
2024/7/19 2:15,20.9664
2024/7/19 2:30,21.1333
2024/7/19 2:45,21.2602
2024/7/19 3:00,21.3462
2024/7/19 3:15,21.3906
2024/7/19 3:30,21.3935
2024/7/19 3:45,21.3549
2024/7/19 4:00,21.2342
2024/7/19 4:15,21.0713
2024/7/19 4:30,20.8683
2024/7/19 4:45,20.6232
2024/7/19 5:00,20.3383
2024/7/19 5:15,19.9877
2024/7/19 5:30,19.6884
2024/7/19 5:45,19.2858
2024/7/19 6:00,18.8813
2024/7/19 6:15,18.5088
2024/7/19 6:30,18.1617
2024/7/19 6:45,17.799
2024/7/19 7:00,17.498
2024/7/19 7:15,17.2303
2024/7/19 7:30,17.0799
2024/7/19 7:45,16.9676
2024/7/19 8:00,16.9738
2024/7/19 8:15,16.9812
2024/7/19 8:30,17.0287
2024/7/19 8:45,17.1166
2024/7/19 9:00,17.2455
2024/7/19 9:15,17.3755
2024/7/19 9:30,17.5053
2024/7/19 9:45,17.5968
2024/7/19 10:00,17.7272
2024/7/19 10:15,17.9224
2024/7/19 10:30,18.104
2024/7/19 10:45,18.349
2024/7/19 11:00,18.5948
2024/7/19 11:15,18.7683
2024/7/19 11:30,18.8739
2024/7/19 11:45,18.955
2024/7/19 12:00,18.9737
2024/7/19 12:15,18.959
2024/7/19 12:30,18.8664
2024/7/19 12:45,18.704
2024/7/19 13:00,18.4639
2024/7/19 13:15,18.2639
2024/7/19 13:30,18.0653
2024/7/19 13:45,17.8673
