日期和时间,实际功率,测风塔风速,测风塔温度,测风塔湿度,测风塔风向
2019-09-09 03:00:00,22.589,10.14,0.0,0.0,250.28
2019-09-09 03:15:00,24.8333,10.91,0.0,0.0,250.56
2019-09-09 03:30:00,25.0678,11.1,0.0,0.0,251.58
2019-09-09 03:45:00,27.8479,10.75,0.0,0.0,250.89
2019-09-09 04:00:00,28.5403,10.15,0.0,0.0,254.0
2019-09-09 04:15:00,30.5501,10.78,0.0,0.0,256.13
2019-09-09 04:30:00,33.3529,11.7,0.0,0.0,254.77
2019-09-09 04:45:00,34.2015,12.13,0.0,0.0,254.3
2019-09-09 05:00:00,29.2103,11.52,0.0,0.0,255.92
2019-09-09 05:15:00,23.337,11.04,0.0,0.0,258.67
2019-09-09 05:30:00,18.0441,9.79,0.0,0.0,258.75
2019-09-09 05:45:00,15.1302,8.88,0.0,0.0,259.19
2019-09-09 06:00:00,14.3261,7.97,0.0,0.0,262.98
2019-09-09 06:15:00,14.6722,7.48,0.0,0.0,258.61
2019-09-09 06:30:00,14.918,7.85,0.0,0.0,260.4
2019-09-09 06:45:00,13.7901,8.07,0.0,0.0,256.02
2019-09-09 07:00:00,13.0308,8.04,0.0,0.0,251.07
2019-09-09 07:15:00,13.0197,7.94,0.0,0.0,247.91
2019-09-09 07:30:00,12.2826,7.68,0.0,0.0,247.25
2019-09-09 07:45:00,11.4338,7.31,0.0,0.0,244.6
2019-09-09 08:00:00,12.0703,7.48,0.0,0.0,243.33
2019-09-09 08:15:00,13.0529,7.08,0.0,0.0,250.71
2019-09-09 08:30:00,18.6248,8.62,0.0,0.0,257.38
2019-09-09 08:45:00,26.4077,9.5,0.0,0.0,258.27
2019-09-09 09:00:00,37.3727,11.63,0.0,0.0,259.29
2019-09-09 09:15:00,41.9842,12.65,0.0,0.0,267.46
2019-09-09 09:30:00,43.0448,12.94,0.0,0.0,261.58
2019-09-09 09:45:00,43.4244,13.14,0.0,0.0,263.41
2019-09-09 10:00:00,43.5807,12.39,0.0,0.0,262.31
2019-09-09 10:15:00,44.8202,12.59,0.0,0.0,259.98
2019-09-09 10:30:00,44.4518,12.88,0.0,0.0,261.62
2019-09-09 10:45:00,41.6269,13.9,0.0,0.0,260.36
2019-09-09 11:00:00,40.2871,12.89,0.0,0.0,256.58
2019-09-09 11:15:00,38.3217,11.6,0.0,0.0,253.07
2019-09-09 11:30:00,39.3045,12.61,0.0,0.0,248.69
2019-09-09 11:45:00,38.199,12.49,0.0,0.0,242.31
2019-09-09 12:00:00,32.8393,11.26,0.0,0.0,241.85
2019-09-09 12:15:00,32.3479,9.9,0.0,0.0,257.93
2019-09-09 12:30:00,32.7833,10.54,0.0,0.0,254.03
2019-09-09 12:45:00,36.1666,10.77,0.0,0.0,258.41
2019-09-09 13:00:00,38.7573,10.87,0.0,0.0,260.86
2019-09-09 13:15:00,35.8205,10.79,0.0,0.0,266.25
2019-09-09 13:30:00,36.4346,12.96,0.0,0.0,265.78
2019-09-09 13:45:00,35.4967,11.13,0.0,0.0,272.32
2019-09-09 14:00:00,35.5413,10.9,0.0,0.0,278.49
2019-09-09 14:15:00,36.3901,10.48,0.0,0.0,273.64
2019-09-09 14:30:00,37.7969,11.22,0.0,0.0,267.15
2019-09-09 14:45:00,38.4333,11.23,0.0,0.0,271.64
2019-09-09 15:00:00,37.4619,10.57,0.0,0.0,283.47
2019-09-09 15:15:00,34.313,9.79,0.0,0.0,271.59
2019-09-09 15:30:00,35.2957,11.31,0.0,0.0,284.44
2019-09-09 15:45:00,31.4546,10.48,0.0,0.0,282.48
2019-09-09 16:00:00,29.6569,10.42,0.0,0.0,277.19
2019-09-09 16:15:00,31.1085,10.12,0.0,0.0,278.25
2019-09-09 16:30:00,33.2747,9.91,0.0,0.0,270.61
2019-09-09 16:45:00,34.8042,9.56,0.0,0.0,276.84
2019-09-09 17:00:00,37.5288,10.33,0.0,0.0,275.96
2019-09-09 17:15:00,35.0613,10.37,0.0,0.0,276.68
2019-09-09 17:30:00,30.07,11.5,0.0,0.0,275.45
2019-09-09 17:45:00,26.4075,10.88,0.0,0.0,280.21
2019-09-09 18:00:00,20.0652,10.43,0.0,0.0,284.23
2019-09-09 18:15:00,18.033,9.6,0.0,0.0,285.12
2019-09-09 18:30:00,18.2004,7.07,0.0,0.0,281.88
2019-09-09 18:45:00,24.1968,6.73,0.0,0.0,280.95
2019-09-09 19:00:00,29.2436,7.31,0.0,0.0,283.35
2019-09-09 19:15:00,34.6479,7.78,0.0,0.0,290.81
2019-09-09 19:30:00,29.7463,9.95,0.0,0.0,299.13
2019-09-09 19:45:00,22.7674,11.2,0.0,0.0,301.35
2019-09-09 20:00:00,23.1807,11.35,0.0,0.0,302.77
2019-09-09 20:15:00,28.7748,10.06,0.0,0.0,299.37
2019-09-09 20:30:00,29.7461,10.64,0.0,0.0,302.63
2019-09-09 20:45:00,28.2612,11.84,0.0,0.0,305.95
2019-09-09 21:00:00,30.7063,10.82,0.0,0.0,307.93
2019-09-09 21:15:00,30.9633,10.7,0.0,0.0,303.52
2019-09-09 21:30:00,26.4296,9.06,0.0,0.0,297.44
2019-09-09 21:45:00,28.9534,9.47,0.0,0.0,295.95
2019-09-09 22:00:00,31.2761,10.69,0.0,0.0,295.35
2019-09-09 22:15:00,32.1469,10.57,0.0,0.0,300.35
2019-09-09 22:30:00,34.2347,10.31,0.0,0.0,300.89
2019-09-09 22:45:00,28.8753,10.05,0.0,0.0,301.65
2019-09-09 23:00:00,22.0082,9.74,0.0,0.0,297.7
2019-09-09 23:15:00,20.2328,9.43,0.0,0.0,296.47
2019-09-09 23:30:00,17.6979,8.74,0.0,0.0,292.4
2019-09-09 23:45:00,20.1323,8.06,0.0,0.0,286.33
2019-09-10 00:00:00,20.5791,8.52,0.0,0.0,287.86
2019-09-10 00:15:00,20.9474,9.76,0.0,0.0,293.53
2019-09-10 00:30:00,17.5976,9.0,0.0,0.0,295.56
2019-09-10 00:45:00,15.3309,8.55,0.0,0.0,298.32
2019-09-10 01:00:00,16.8161,8.15,0.0,0.0,310.21
2019-09-10 01:15:00,21.26,8.16,0.0,0.0,324.5
2019-09-10 01:30:00,19.3617,8.37,0.0,0.0,324.55
2019-09-10 01:45:00,19.2725,7.61,0.0,0.0,319.53
2019-09-10 02:00:00,24.2415,7.96,0.0,0.0,317.18
2019-09-10 02:15:00,21.8742,8.55,0.0,0.0,318.45
2019-09-10 02:30:00,20.8245,9.62,0.0,0.0,307.73
2019-09-10 02:45:00,26.8543,11.24,0.0,0.0,308.57
2019-09-10 03:00:00,33.5761,12.16,0.0,0.0,319.15
2019-09-10 03:15:00,29.2995,11.69,0.0,0.0,320.47
2019-09-10 03:30:00,27.044,10.99,0.0,0.0,317.87
2019-09-10 03:45:00,26.6979,11.32,0.0,0.0,324.17
2019-09-10 04:00:00,17.3297,10.78,0.0,0.0,323.98
2019-09-10 04:15:00,10.1162,10.46,0.0,0.0,321.36
2019-09-10 04:30:00,8.1848,8.65,0.0,0.0,318.97
2019-09-10 04:45:00,6.3424,7.91,0.0,0.0,314.38
2019-09-10 05:00:00,8.36333,8.53,0.0,0.0,321.73
2019-09-10 05:15:00,9.56913,7.87,0.0,0.0,320.01
2019-09-10 05:30:00,11.0654,7.32,0.0,0.0,312.81
2019-09-10 05:45:00,9.37927,7.74,0.0,0.0,305.02
2019-09-10 06:00:00,10.6635,8.35,0.0,0.0,300.24
2019-09-10 06:15:00,13.6003,8.52,0.0,0.0,298.44
2019-09-10 06:30:00,15.0965,9.06,0.0,0.0,299.82
2019-09-10 06:45:00,15.0742,9.2,0.0,0.0,300.16
2019-09-10 07:00:00,13.8683,9.41,0.0,0.0,301.25
2019-09-10 07:15:00,12.3719,9.23,0.0,0.0,305.89
2019-09-10 07:30:00,9.2008,8.87,0.0,0.0,316.31
2019-09-10 07:45:00,7.5594,7.76,0.0,0.0,316.25
2019-09-10 08:00:00,8.475,7.51,0.0,0.0,319.82
2019-09-10 08:15:00,10.4511,6.86,0.0,0.0,330.45
2019-09-10 08:30:00,9.17827,7.23,0.0,0.0,345.05
2019-09-10 08:45:00,8.2294,7.13,0.0,0.0,349.7
2019-09-10 09:00:00,6.577,7.03,0.0,0.0,145.73
2019-09-10 09:15:00,6.27533,6.21,0.0,0.0,307.89
2019-09-10 09:30:00,5.7842,6.5,0.0,0.0,273.67
2019-09-10 09:45:00,7.13513,5.68,0.0,0.0,165.3
2019-09-10 10:00:00,6.19727,5.29,0.0,0.0,96.51
2019-09-10 10:15:00,5.61653,4.86,0.0,0.0,164.24
2019-09-10 10:30:00,7.36973,6.63,0.0,0.0,165.79
2019-09-10 10:45:00,7.3808,7.16,0.0,0.0,332.2
2019-09-10 11:00:00,8.88813,6.52,0.0,0.0,258.6
2019-09-10 11:15:00,7.14627,6.82,0.0,0.0,259.68
2019-09-10 11:30:00,5.97407,6.9,0.0,0.0,328.16
2019-09-10 11:45:00,7.03467,6.52,0.0,0.0,335.35
2019-09-10 12:00:00,7.93907,7.49,0.0,0.0,328.7
2019-09-10 12:15:00,5.70573,6.28,0.0,0.0,316.98
2019-09-10 12:30:00,5.12513,6.35,0.0,0.0,339.16
2019-09-10 12:45:00,4.31013,4.27,0.0,0.0,338.23
2019-09-10 13:00:00,3.66233,4.4,0.0,0.0,285.55
2019-09-10 13:15:00,2.7914,4.49,0.0,0.0,310.23
2019-09-10 13:30:00,2.33367,6.07,0.0,0.0,316.5
2019-09-10 13:45:00,2.86973,4.97,0.0,0.0,296.17
2019-09-10 14:00:00,1.23913,3.65,0.0,0.0,214.84
2019-09-10 14:15:00,0.759067,3.91,0.0,0.0,290.31
2019-09-10 14:30:00,0.9936,3.88,0.0,0.0,247.25
2019-09-10 14:45:00,0.826,4.5,0.0,0.0,262.09
2019-09-10 15:00:00,0.837267,4.62,0.0,0.0,286.17
2019-09-10 15:15:00,0.413067,5.61,0.0,0.0,296.04
2019-09-10 15:30:00,0.0,4.97,0.0,0.0,309.59
2019-09-10 15:45:00,0.0,4.64,0.0,0.0,318.24
2019-09-10 16:00:00,0.0,3.59,0.0,0.0,283.33
2019-09-10 16:15:00,0.0,3.61,0.0,0.0,303.63
2019-09-10 16:30:00,0.0,3.86,0.0,0.0,296.48
2019-09-10 16:45:00,0.0,3.99,0.0,0.0,317.85
2019-09-10 17:00:00,0.0,2.78,0.0,0.0,330.85
2019-09-10 17:15:00,0.0,1.96,0.0,0.0,173.41
2019-09-10 17:30:00,0.0,1.71,0.0,0.0,20.28
2019-09-10 17:45:00,0.0,1.03,0.0,0.0,19.85
2019-09-10 18:00:00,0.0,0.02,0.0,0.0,20.05
2019-09-10 18:15:00,0.0,0.01,0.0,0.0,20.11
2019-09-10 18:30:00,0.0,0.49,0.0,0.0,32.92
2019-09-10 18:45:00,0.0,1.46,0.0,0.0,132.58
2019-09-10 19:00:00,0.0,0.58,0.0,0.0,135.5
2019-09-10 19:15:00,0.0,1.3,0.0,0.0,135.92
2019-09-10 19:30:00,0.0,1.52,0.0,0.0,161.2
2019-09-10 19:45:00,0.0,1.7,0.0,0.0,210.77
2019-09-10 20:00:00,0.0,2.85,0.0,0.0,236.79
2019-09-10 20:15:00,0.0,3.47,0.0,0.0,236.27
2019-09-10 20:30:00,0.0558,3.69,0.0,0.0,212.39
2019-09-10 20:45:00,1.9094,3.91,0.0,0.0,209.25
2019-09-10 21:00:00,3.49487,4.46,0.0,0.0,224.14
2019-09-10 21:15:00,4.76787,6.38,0.0,0.0,228.43
2019-09-10 21:30:00,7.5036,6.69,0.0,0.0,236.45
2019-09-10 21:45:00,7.67127,6.14,0.0,0.0,238.21
2019-09-10 22:00:00,6.86733,6.79,0.0,0.0,236.71
2019-09-10 22:15:00,5.62787,6.7,0.0,0.0,242.31
2019-09-10 22:30:00,3.50613,6.02,0.0,0.0,256.18
2019-09-10 22:45:00,2.17733,5.2,0.0,0.0,268.49
2019-09-10 23:00:00,1.66367,5.12,0.0,0.0,272.57
2019-09-10 23:15:00,0.1674,4.93,0.0,0.0,284.17
2019-09-10 23:30:00,0.0,4.81,0.0,0.0,293.55
2019-09-10 23:45:00,0.0,4.23,0.0,0.0,295.01
2019-09-11 00:00:00,0.0,4.63,0.0,0.0,299.84
2019-09-11 00:15:00,0.0,4.99,0.0,0.0,299.52
2019-09-11 00:30:00,0.0,5.08,0.0,0.0,296.89
2019-09-11 00:45:00,0.613867,5.2,0.0,0.0,298.15
2019-09-11 01:00:00,2.088,5.57,0.0,0.0,297.69
2019-09-11 01:15:00,4.03087,6.09,0.0,0.0,303.77
2019-09-11 01:30:00,5.76193,6.66,0.0,0.0,297.6
2019-09-11 01:45:00,5.3374,6.64,0.0,0.0,301.42
2019-09-11 02:00:00,4.6562,6.51,0.0,0.0,304.07
2019-09-11 02:15:00,3.98613,6.42,0.0,0.0,299.92
2019-09-11 02:30:00,3.31633,6.05,0.0,0.0,299.13
2019-09-11 02:45:00,3.1376,5.78,0.0,0.0,302.0
2019-09-11 03:00:00,2.25547,5.44,0.0,0.0,303.04
2019-09-11 03:15:00,1.32867,4.77,0.0,0.0,308.45
2019-09-11 03:30:00,1.84227,4.51,0.0,0.0,303.33
2019-09-11 03:45:00,3.21573,5.18,0.0,0.0,296.05
2019-09-11 04:00:00,3.66247,6.33,0.0,0.0,286.51
2019-09-11 04:15:00,4.12013,7.24,0.0,0.0,276.73
2019-09-11 04:30:00,6.309,7.28,0.0,0.0,284.48
2019-09-11 04:45:00,7.09067,7.63,0.0,0.0,289.58
2019-09-11 05:00:00,8.29647,8.04,0.0,0.0,289.23
2019-09-11 05:15:00,9.3236,9.95,0.0,0.0,291.89
2019-09-11 05:30:00,16.0007,11.76,0.0,0.0,290.72
2019-09-11 05:45:00,17.9322,11.07,0.0,0.0,291.89
2019-09-11 06:00:00,16.4811,9.51,0.0,0.0,292.67
2019-09-11 06:15:00,15.1635,10.67,0.0,0.0,294.45
2019-09-11 06:30:00,14.0916,11.43,0.0,0.0,292.56
2019-09-11 06:45:00,12.6734,11.51,0.0,0.0,290.91
2019-09-11 07:00:00,10.8198,11.62,0.0,0.0,288.89
2019-09-11 07:15:00,9.893,11.07,0.0,0.0,288.38
2019-09-11 07:30:00,6.44293,9.77,0.0,0.0,290.82
2019-09-11 07:45:00,6.04087,9.19,0.0,0.0,284.95
2019-09-11 08:00:00,4.5446,8.16,0.0,0.0,282.51
2019-09-11 08:15:00,2.37833,7.34,0.0,0.0,285.11
2019-09-11 08:30:00,1.2728,6.39,0.0,0.0,288.38
2019-09-11 08:45:00,0.1674,5.34,0.0,0.0,279.74
2019-09-11 09:00:00,0.0,4.32,0.0,0.0,280.07
2019-09-11 09:15:00,0.0,4.14,0.0,0.0,270.53
2019-09-11 09:30:00,0.0,3.76,0.0,0.0,263.64
2019-09-11 09:45:00,0.0,3.49,0.0,0.0,264.21
2019-09-11 10:00:00,0.0,3.37,0.0,0.0,270.24
2019-09-11 10:15:00,0.0,3.03,0.0,0.0,256.73
2019-09-11 10:30:00,0.0,3.15,0.0,0.0,250.89
2019-09-11 10:45:00,0.0,3.56,0.0,0.0,262.07
2019-09-11 11:00:00,0.0,3.08,0.0,0.0,247.84
2019-09-11 11:15:00,0.0,3.23,0.0,0.0,247.81
2019-09-11 11:30:00,0.0,3.96,0.0,0.0,242.33
2019-09-11 11:45:00,0.0,3.57,0.0,0.0,245.29
2019-09-11 12:00:00,0.0,2.91,0.0,0.0,266.07
2019-09-11 12:15:00,0.0,3.08,0.0,0.0,250.56
2019-09-11 12:30:00,0.0,3.17,0.0,0.0,229.84
2019-09-11 12:45:00,0.0,3.44,0.0,0.0,212.43
2019-09-11 13:00:00,0.0,4.01,0.0,0.0,231.69
2019-09-11 13:15:00,0.0,3.51,0.0,0.0,237.03
2019-09-11 13:30:00,0.0,3.7,0.0,0.0,245.74
2019-09-11 13:45:00,0.0,4.15,0.0,0.0,275.69
2019-09-11 14:00:00,0.0,3.55,0.0,0.0,275.89
2019-09-11 14:15:00,0.0,3.21,0.0,0.0,283.89
2019-09-11 14:30:00,0.0,2.73,0.0,0.0,250.34
2019-09-11 14:45:00,0.0,3.43,0.0,0.0,228.76
2019-09-11 15:00:00,0.0,3.85,0.0,0.0,230.94
2019-09-11 15:15:00,0.0,3.84,0.0,0.0,232.55
2019-09-11 15:30:00,0.0,3.81,0.0,0.0,224.96
2019-09-11 15:45:00,0.0,3.81,0.0,0.0,242.99
2019-09-11 16:00:00,0.0,3.57,0.0,0.0,222.59
2019-09-11 16:15:00,0.0,3.39,0.0,0.0,210.27
2019-09-11 16:30:00,0.0,4.16,0.0,0.0,208.37
2019-09-11 16:45:00,0.0,4.11,0.0,0.0,206.81
2019-09-11 17:00:00,0.0,3.77,0.0,0.0,189.84
2019-09-11 17:15:00,0.0,4.66,0.0,0.0,177.68
2019-09-11 17:30:00,0.0,4.93,0.0,0.0,177.52
2019-09-11 17:45:00,0.100467,4.92,0.0,0.0,172.69
2019-09-11 18:00:00,1.9428,5.51,0.0,0.0,168.54
2019-09-11 18:15:00,3.7516,6.16,0.0,0.0,163.31
2019-09-11 18:30:00,5.88453,6.57,0.0,0.0,166.09
2019-09-11 18:45:00,9.88187,7.28,0.0,0.0,168.7
2019-09-11 19:00:00,15.5543,8.67,0.0,0.0,166.73
2019-09-11 19:15:00,19.4622,9.15,0.0,0.0,165.63
2019-09-11 19:30:00,20.7799,10.61,0.0,0.0,169.11
2019-09-11 19:45:00,21.1819,11.04,0.0,0.0,172.68
2019-09-11 20:00:00,20.9474,10.21,0.0,0.0,170.68
2019-09-11 20:15:00,20.7799,10.03,0.0,0.0,173.14
2019-09-11 20:30:00,21.9301,9.79,0.0,0.0,175.59
2019-09-11 20:45:00,24.208,9.5,0.0,0.0,177.89
2019-09-11 21:00:00,22.4102,9.96,0.0,0.0,180.9
2019-09-11 21:15:00,23.1361,10.54,0.0,0.0,182.38
2019-09-11 21:30:00,23.471,10.43,0.0,0.0,180.85
2019-09-11 21:45:00,24.0851,10.32,0.0,0.0,183.03
2019-09-11 22:00:00,24.5207,10.15,0.0,0.0,182.12
2019-09-11 22:15:00,24.6771,10.51,0.0,0.0,179.01
2019-09-11 22:30:00,23.5828,10.37,0.0,0.0,180.19
2019-09-11 22:45:00,24.5431,9.69,0.0,0.0,183.46
2019-09-11 23:00:00,26.6419,11.08,0.0,0.0,187.76
2019-09-11 23:15:00,28.2276,10.44,0.0,0.0,189.08
2019-09-11 23:30:00,25.7487,9.79,0.0,0.0,191.85
2019-09-11 23:45:00,24.3644,9.37,0.0,0.0,188.96
2019-09-12 00:00:00,27.4012,9.53,0.0,0.0,188.98
2019-09-12 00:15:00,27.1778,9.35,0.0,0.0,191.27
2019-09-12 00:30:00,26.1952,9.37,0.0,0.0,190.67
2019-09-12 00:45:00,28.4845,9.34,0.0,0.0,191.5
2019-09-12 01:00:00,25.3357,9.96,0.0,0.0,194.62
2019-09-12 01:15:00,24.2641,9.73,0.0,0.0,198.24
2019-09-12 01:30:00,23.527,10.02,0.0,0.0,200.75
2019-09-12 01:45:00,23.0021,9.41,0.0,0.0,202.29
2019-09-12 02:00:00,21.9412,8.31,0.0,0.0,206.19
2019-09-12 02:15:00,19.8867,7.35,0.0,0.0,207.11
2019-09-12 02:30:00,19.6299,8.16,0.0,0.0,203.91
2019-09-12 02:45:00,20.8135,8.74,0.0,0.0,201.27
2019-09-12 03:00:00,22.7564,9.5,0.0,0.0,203.83
2019-09-12 03:15:00,24.2527,9.39,0.0,0.0,203.17
2019-09-12 03:30:00,21.2824,8.96,0.0,0.0,198.67
2019-09-12 03:45:00,19.0045,8.47,0.0,0.0,196.88
2019-09-12 04:00:00,19.5069,8.41,0.0,0.0,191.51
2019-09-12 04:15:00,18.2561,8.84,0.0,0.0,195.83
2019-09-12 04:30:00,18.2897,9.03,0.0,0.0,199.47
2019-09-12 04:45:00,17.4075,8.95,0.0,0.0,202.99
2019-09-12 05:00:00,17.6309,8.81,0.0,0.0,205.23
2019-09-12 05:15:00,17.9436,10.04,0.0,0.0,206.29
2019-09-12 05:30:00,19.2725,9.96,0.0,0.0,205.45
2019-09-12 05:45:00,16.626,9.71,0.0,0.0,204.72
2019-09-12 06:00:00,14.8397,9.32,0.0,0.0,205.19
2019-09-12 06:15:00,13.7565,9.12,0.0,0.0,206.31
2019-09-12 06:30:00,12.4723,8.25,0.0,0.0,205.74
2019-09-12 06:45:00,11.6239,7.29,0.0,0.0,205.59
2019-09-12 07:00:00,10.0715,6.26,0.0,0.0,208.33
2019-09-12 07:15:00,8.29633,6.65,0.0,0.0,208.77
2019-09-12 07:30:00,7.54847,6.23,0.0,0.0,203.41
2019-09-12 07:45:00,8.2518,5.57,0.0,0.0,200.83
2019-09-12 08:00:00,7.81627,6.39,0.0,0.0,199.17
2019-09-12 08:15:00,7.3698,6.5,0.0,0.0,199.61
2019-09-12 08:30:00,5.1698,5.69,0.0,0.0,198.87
2019-09-12 08:45:00,3.00373,5.63,0.0,0.0,197.11
2019-09-12 09:00:00,2.15507,4.09,0.0,0.0,180.12
2019-09-12 09:15:00,3.975,4.7,0.0,0.0,179.1
2019-09-12 09:30:00,6.38707,6.38,0.0,0.0,182.97
2019-09-12 09:45:00,7.41433,6.98,0.0,0.0,185.83
2019-09-12 10:00:00,10.2281,7.39,0.0,0.0,185.95
2019-09-12 10:15:00,10.9759,7.32,0.0,0.0,188.69
2019-09-12 10:30:00,15.7329,7.67,0.0,0.0,178.86
2019-09-12 10:45:00,20.5231,9.06,0.0,0.0,181.59
2019-09-12 11:00:00,20.7353,8.53,0.0,0.0,185.43
2019-09-12 11:15:00,22.0863,8.92,0.0,0.0,180.61
2019-09-12 11:30:00,26.5081,9.45,0.0,0.0,185.13
2019-09-12 11:45:00,26.3069,9.54,0.0,0.0,186.19
2019-09-12 12:00:00,28.2611,10.71,0.0,0.0,181.79
2019-09-12 12:15:00,31.9012,10.75,0.0,0.0,189.25
2019-09-12 12:30:00,28.1047,9.95,0.0,0.0,186.61
2019-09-12 12:45:00,23.9511,10.12,0.0,0.0,180.8
2019-09-12 13:00:00,25.8604,9.42,0.0,0.0,174.05
2019-09-12 13:15:00,27.0216,9.53,0.0,0.0,176.19
2019-09-12 13:30:00,30.5279,9.21,0.0,0.0,176.88
2019-09-12 13:45:00,27.3344,10.36,0.0,0.0,175.27
2019-09-12 14:00:00,24.8555,9.33,0.0,0.0,174.05
2019-09-12 14:15:00,23.4375,9.48,0.0,0.0,188.5
2019-09-12 14:30:00,24.0405,9.46,0.0,0.0,177.8
2019-09-12 14:45:00,27.111,9.33,0.0,0.0,173.62
2019-09-12 15:00:00,30.4943,9.93,0.0,0.0,165.87
2019-09-12 15:15:00,29.4448,11.45,0.0,0.0,168.94
2019-09-12 15:30:00,28.1829,10.91,0.0,0.0,166.78
2019-09-12 15:45:00,27.8033,10.07,0.0,0.0,168.81
2019-09-12 16:00:00,26.2401,10.1,0.0,0.0,171.09
2019-09-12 16:15:00,24.9225,9.99,0.0,0.0,174.57
2019-09-12 16:30:00,27.5241,9.87,0.0,0.0,169.81
2019-09-12 16:45:00,28.0825,10.45,0.0,0.0,162.83
2019-09-12 17:00:00,26.2401,10.34,0.0,0.0,163.16
2019-09-12 17:15:00,21.6397,9.85,0.0,0.0,162.28
2019-09-12 17:30:00,16.5927,8.82,0.0,0.0,166.93
2019-09-12 17:45:00,17.7651,9.57,0.0,0.0,169.15
2019-09-12 18:00:00,20.1098,9.21,0.0,0.0,164.77
2019-09-12 18:15:00,20.1657,9.25,0.0,0.0,168.23
2019-09-12 18:30:00,23.2143,9.47,0.0,0.0,160.27
2019-09-12 18:45:00,24.0517,10.03,0.0,0.0,163.49
2019-09-12 19:00:00,29.8915,10.57,0.0,0.0,159.97
2019-09-12 19:15:00,25.6595,9.39,0.0,0.0,164.57
2019-09-12 19:30:00,29.3665,9.96,0.0,0.0,163.59
2019-09-12 19:45:00,28.6297,11.06,0.0,0.0,165.14
2019-09-12 20:00:00,24.9225,10.4,0.0,0.0,166.44
2019-09-12 20:15:00,19.7525,9.72,0.0,0.0,178.51
2019-09-12 20:30:00,20.1322,9.04,0.0,0.0,175.79
2019-09-12 20:45:00,17.2403,8.25,0.0,0.0,182.89
2019-09-12 21:00:00,17.3183,9.56,0.0,0.0,186.09
2019-09-12 21:15:00,19.3618,9.4,0.0,0.0,186.0
2019-09-12 21:30:00,26.0615,10.52,0.0,0.0,189.15
2019-09-12 21:45:00,31.6111,10.35,0.0,0.0,185.05
2019-09-12 22:00:00,33.2859,11.06,0.0,0.0,187.14
2019-09-12 22:15:00,35.1839,11.48,0.0,0.0,191.66
2019-09-12 22:30:00,34.514,11.05,0.0,0.0,190.79
2019-09-12 22:45:00,29.3667,10.24,0.0,0.0,188.84
2019-09-12 23:00:00,28.9759,9.52,0.0,0.0,187.52
2019-09-12 23:15:00,30.4609,10.42,0.0,0.0,191.22
2019-09-12 23:30:00,31.8455,12.48,0.0,0.0,192.74
2019-09-12 23:45:00,37.3614,12.76,0.0,0.0,192.19
2019-09-13 00:00:00,39.4271,11.86,0.0,0.0,193.18
2019-09-13 00:15:00,36.4123,11.78,0.0,0.0,196.47
2019-09-13 00:30:00,33.8329,10.78,0.0,0.0,193.35
2019-09-13 00:45:00,35.2398,10.38,0.0,0.0,190.97
2019-09-13 01:00:00,32.4037,11.49,0.0,0.0,187.67
2019-09-13 01:15:00,22.1087,9.65,0.0,0.0,187.21
2019-09-13 01:30:00,17.765,9.65,0.0,0.0,184.68
2019-09-13 01:45:00,17.1509,9.06,0.0,0.0,183.29
2019-09-13 02:00:00,20.6907,9.42,0.0,0.0,178.59
2019-09-13 02:15:00,24.3531,9.17,0.0,0.0,174.39
2019-09-13 02:30:00,23.884,9.62,0.0,0.0,177.37
2019-09-13 02:45:00,22.6447,8.29,0.0,0.0,181.07
2019-09-13 03:00:00,28.5514,9.73,0.0,0.0,182.37
2019-09-13 03:15:00,27.122,10.42,0.0,0.0,179.47
2019-09-13 03:30:00,25.7822,9.29,0.0,0.0,178.99
2019-09-13 03:45:00,27.7139,9.79,0.0,0.0,183.89
2019-09-13 04:00:00,28.3057,10.3,0.0,0.0,186.27
2019-09-13 04:15:00,30.3268,10.51,0.0,0.0,179.53
2019-09-13 04:30:00,26.9209,9.99,0.0,0.0,186.68
2019-09-13 04:45:00,25.7487,8.5,0.0,0.0,192.17
2019-09-13 05:00:00,26.1507,8.07,0.0,0.0,194.57
2019-09-13 05:15:00,27.256,7.41,0.0,0.0,194.78
2019-09-13 05:30:00,28.0378,8.09,0.0,0.0,193.76
2019-09-13 05:45:00,26.251,8.94,0.0,0.0,194.36
2019-09-13 06:00:00,24.7884,8.31,0.0,0.0,199.45
2019-09-13 06:15:00,17.6422,8.04,0.0,0.0,210.86
2019-09-13 06:30:00,14.1474,7.27,0.0,0.0,225.2
2019-09-13 06:45:00,13.5111,6.97,0.0,0.0,223.54
2019-09-13 07:00:00,8.9552,6.89,0.0,0.0,217.52
2019-09-13 07:15:00,14.0693,6.18,0.0,0.0,221.67
2019-09-13 07:30:00,6.35353,5.46,0.0,0.0,218.35
2019-09-13 07:45:00,8.60893,6.25,0.0,0.0,232.27
2019-09-13 08:00:00,18.8817,8.84,0.0,0.0,242.98
2019-09-13 08:15:00,12.6956,9.14,0.0,0.0,247.6
2019-09-13 08:30:00,7.32507,7.81,0.0,0.0,242.2
2019-09-13 08:45:00,5.7506,7.39,0.0,0.0,249.78
2019-09-13 09:00:00,5.27053,7.2,0.0,0.0,261.2
2019-09-13 09:15:00,7.97273,7.1,0.0,0.0,277.89
2019-09-13 09:30:00,8.94407,7.06,0.0,0.0,285.73
2019-09-13 09:45:00,18.7143,7.74,0.0,0.0,292.03
2019-09-13 10:00:00,14.9847,8.27,0.0,0.0,288.39
